"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/12/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/13/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/14/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/15/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/16/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/17/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/18/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/19/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/20/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/21/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/22/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/23/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/24/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/25/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/26/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/27/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/28/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/29/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/30/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/01/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/02/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/03/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/04/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/05/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/06/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","13","54.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/09/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","8","33.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/10/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/11/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/12/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/13/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/14/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/15/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/16/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/17/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/18/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","14","58.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/19/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","4","17.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/21/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","16","67.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/22/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/23/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/24/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/25/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/26/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/27/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/28/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/29/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/30/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/31/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/01/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/02/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/03/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/04/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/05/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/06/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/07/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/08/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/09/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/10/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/11/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/12/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/13/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","4","17.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/16/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","16","67.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/17/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/18/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/19/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/20/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/21/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/22/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/23/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/24/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/25/2024","AQS","090090027","1","0.6","ppm","7","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/26/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/27/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/28/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/29/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/30/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/31/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/01/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/02/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/03/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/04/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/05/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/06/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/07/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/08/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/09/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/10/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/11/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","18","75.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/12/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","18","75.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/13/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/14/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/15/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/16/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/17/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/18/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/19/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/20/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/21/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/22/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/23/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/24/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/25/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/26/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/27/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/28/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/29/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/30/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/01/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/02/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/03/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/04/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/05/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/06/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/07/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/08/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/09/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/10/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/11/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/12/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/13/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/14/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/15/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/16/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/17/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/18/2024","AQS","090090027","1","0.7","ppm","8","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/19/2024","AQS","090090027","1","1","ppm","11","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/20/2024","AQS","090090027","1","1.3","ppm","15","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/21/2024","AQS","090090027","1","0.8","ppm","9","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/22/2024","AQS","090090027","1","0.7","ppm","8","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
