"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/30/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/01/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/02/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/03/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","22","92.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/04/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/05/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/06/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/07/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/08/2024","AQS","090050005","1","0.6","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/09/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/10/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/11/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/12/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/13/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/14/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/15/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/16/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/17/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","22","92.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/18/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/19/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/20/2024","AQS","090050005","1","0.1","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/21/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/22/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/23/2024","AQS","090050005","1","0.5","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/24/2024","AQS","090050005","1","0.5","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/25/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/26/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/27/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/28/2024","AQS","090050005","1","0.3","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/29/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/30/2024","AQS","090050005","1","0","ppb","0","Mohawk Mt-Cornwall","23","96.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"12/31/2024","AQS","090050005","1","0.2","ppb","0","Mohawk Mt-Cornwall","22","92.0000","42401","Sulfur dioxide","560","45860","Torrington, CT","09","Connecticut","005","Litchfield","41.8213420009376","-73.297257"
"01/01/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/02/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/03/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/04/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/05/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/06/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/07/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/08/2024","AQS","090090027","1","0.9","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/09/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/10/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/11/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/12/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/13/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/14/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/15/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/16/2024","AQS","090090027","1","1.2","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/17/2024","AQS","090090027","1","1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/18/2024","AQS","090090027","1","1.4","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/19/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/20/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/21/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/22/2024","AQS","090090027","1","0.9","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/23/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/24/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/25/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/26/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/27/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/28/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/29/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"01/31/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/01/2024","AQS","090090027","1","0.9","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/02/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/03/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/04/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/05/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/06/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/07/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/08/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/09/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/10/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/11/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/12/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/13/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/15/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/16/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/17/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/18/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"02/19/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
